"rec_ID","Age..range","Catalog.ID","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","In.union","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.noneed","SE.modern","SE.trad","SE.unmet"
"1_7798_2017_NA","15-19",7798,NA,NA,NA,NA,15.8640831979713,9.50757353285895,6.31320073555227,33.2372432220897,NA,NA,NA,"MW","0",NA,NA,0,180,"Dem. Rep. of the Congo",2017,2018,2017.92328767123,2018.49589041096,"2017-2018 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_782_1995_NA","15-19",782,NA,"Traditional methods include folk methods.",NA,NA,41.6,30.5,11.1,6.1,NA,NA,NA,"MW","0",NA,"Including folk methods.",1,600,"Paraguay",1995,1996,1995.74794520548,1996.16120218579,"1995-1996 ENDSR-RHS","RHS",0,1,NA,NA,NA,NA,NA,NA
"1_7823_2018_NA","15-19",7823,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,16.8,14,2.8,29.6,NA,NA,NA,"MW","0",NA,NA,0,296,"Kiribati",2018,2019,2018.83287671233,2019.08219178082,"2018-2019 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7832_2019_NA","15-19",7832,"Preliminary data.",NA,NA,NA,9.2,9.2,0,47.2,NA,NA,NA,"MW","0",NA,NA,0,430,"Liberia",2019,2020,2019.74794520548,2020.15846994536,"2019-2020 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7866_2018_NA","15-19",7866,NA,NA,NA,NA,9.34053617976564,9.05866263759161,0.281873542174029,18.9411152801102,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",2018,2018,2018.41369863014,2018.99726027397,"2018 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7867_2019_NA","15-19",7867,NA,NA,NA,NA,8.07244224204201,7.62367163595552,0.448770606086491,22.8669934480204,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",2019,2019,2019,2019,"2019 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7872_2019_NA","15-19",7872,NA,NA,NA,NA,21.8,14.8,7,18.8,NA,NA,NA,"MW","0",NA,NA,1,275,"State of Palestine",2019,2020,2019,2020,"2019-2020 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7879_2019_NA","15-19",7879,NA,NA,NA,NA,75.6391405808525,74.1,1.4,17.0858711982328,NA,NA,NA,"MW","0",NA,NA,1,764,"Thailand",2019,2019,2019,2019,"2019 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_831_1999_NA","15-19",831,NA,NA,NA,NA,10.5598326788278,7.52045292914287,3.03937974968496,14.7902751127606,NA,NA,NA,"MW","0",NA,NA,0,834,"United Republic of Tanzania",1999,1999,1999.66575342466,1999.91232876712,"1999 RCHS","DHS",0,1,0.285344324,0.47112263,0.235278697,0.014195559,0.009406319,0.026801159
"1_9022_2018_NA","15-19",9022,NA,NA,NA,NA,10.7,0.5,10.2,31.1,NA,NA,NA,"MW","0",NA,NA,0,706,"Somalia",2018,2019,2018.08493150685,2019,"2018-2019 SHDS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_9028_2017_NA","15-19",9028,NA,NA,NA,NA,68.9,67.7,1.1,13.5,NA,NA,NA,"MW","0",NA,NA,1,840,"United States of America",2017,2019,2017,2019,"2017-2019 NSFG","National survey",0,1,NA,NA,NA,NA,NA,NA
"0_2851_1995_NA","15-19",2851,NA,NA,NA,NA,30.3,16.3,14,NA,NA,NA,NA,"UW","0",NA,NA,0,100,"Bulgaria",1995,1995,1995,1995,"1995 WTS","National survey",0,0,NA,NA,NA,NA,NA,NA
"1_2851_1995_NA","15-19",2851,NA,NA,NA,NA,65,17.5,47.5,NA,NA,NA,NA,"MW","0",NA,NA,0,100,"Bulgaria",1995,1995,1995,1995,"1995 WTS","National survey",0,1,NA,NA,NA,NA,NA,NA
"0_7498_2017_NA","18-19",7498,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,59.09,56.33,2.76,NA,NA,NA,NA,"UW","+",NA,NA,1,112,"Belarus",2017,2017,2017,2017.91232876712,"2017 GGS","GGS",0,0,NA,NA,NA,NA,NA,NA
"1_7498_2017_NA","18-19",7498,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,86.19,82.1,4.09,NA,NA,NA,NA,"MW","+",NA,NA,1,112,"Belarus",2017,2017,2017,2017.91232876712,"2017 GGS","GGS",0,1,NA,NA,NA,NA,NA,NA
"1_2854_1995_NA","15-19",2854,NA,NA,NA,NA,62.7,62.7,0,NA,NA,NA,NA,"MW","0",NA,NA,1,124,"Canada",1995,1995,1995,1995.99726027397,"1995 FFS","FFS",0,1,NA,NA,NA,NA,NA,NA
"0_2942_2005_NA","15-19",2942,"Estimated from data reported for all women and married/in-union women.",NA,NA,NA,19.708327192336,19.1967575534267,0.511569638909357,NA,NA,NA,NA,"UW","0",NA,NA,0,132,"Cabo Verde",2005,2005,2005.49589041096,2005.99726027397,"2005 DHS-RHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_7494_2015_NA","15-19",7494,NA,NA,NA,NA,30.4102325293502,30.015496864485,0.394735664865194,NA,NA,NA,NA,"UW","0",NA,NA,1,152,"Chile",2015,2016,2015.83287671233,2016.08196721311,"2015-2016 ENCVS","National survey",0,0,NA,NA,NA,NA,NA,NA
"1_7494_2015_NA","15-19",7494,NA,NA,NA,NA,78.2745487401095,62.7156952886188,15.5588534514907,NA,NA,NA,NA,"MW","0",NA,NA,1,152,"Chile",2015,2016,2015.83287671233,2016.08196721311,"2015-2016 ENCVS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_7509_2017_NA","15-19",7509,NA,NA,NA,NA,46.8,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,156,"China",2017,2017,2017,2017,"2017 NFS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_2872_1997_NA","15-19",2872,NA,NA,NA,NA,53.5,46.2,7.3,NA,NA,NA,NA,"MW","0",NA,NA,1,203,"Czechia",1997,1997,1997.74794520548,1997.99726027397,"1997 FFS","FFS",0,1,NA,NA,NA,NA,NA,NA
"1_2768_1987_NA","15-19",2768,NA,NA,NA,NA,29.8,29.8,0,NA,NA,NA,NA,"MW","0",NA,NA,0,212,"Dominica",1987,1987,1987,1987,"1987 CCPS","CCPS",0,1,NA,NA,NA,NA,NA,NA
"0_676_1989_NA","15-19",676,"Estimated from data reported for all women and married/in-union women.",NA,NA,NA,0.588299319727891,0.105986394557823,0.482312925170068,NA,NA,NA,NA,"UW","0",NA,NA,0,218,"Ecuador",1989,1989,1989.54794520548,1989.74794520548,"1989 ENDEMAIN-RHS","RHS",0,0,NA,NA,NA,NA,NA,NA
"1_6000_2007_NA","15-19",6000,NA,NA,NA,NA,68.9,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,218,"Ecuador",2007,2012,2007.45205479452,2012.53551912568,"2012 ENSANUT","National survey",0,1,NA,NA,NA,NA,NA,NA
"0_5052_2011_NA","15-19",5052,"Estimated from data reported for all women and married/in-union women.",NA,NA,NA,14.4935943060498,12.0779359430605,2.41565836298932,NA,NA,NA,NA,"UW","0",NA,NA,0,226,"Equatorial Guinea",2011,2011,2011.49589041096,2011.91232876712,"2011 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"1_7685_2019_NA","15-19",7685,NA,NA,NA,NA,36.5,36.5,0,NA,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2019,2019,2019.16164383562,2019.49315068493,"2019 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_3088_1974_NA","15-19",3088,NA,NA,NA,NA,21,17,4,NA,NA,NA,NA,"MW","0",NA,NA,0,242,"Fiji",1974,1974,1974,1974,"1974 WFS","WFS",0,1,NA,NA,NA,NA,NA,NA
"0_5589_2010_NA","15-19",5589,NA,NA,NA,NA,44,43.4,0.6,NA,NA,NA,NA,"UW","0",NA,NA,0,250,"France",2010,2011,2010.41369863014,2011.08219178082,"2010 Enquête Fecond","National survey",0,0,NA,NA,NA,NA,NA,NA
"1_5589_2010_NA","15-19",5589,NA,NA,NA,NA,94.3,88.1,6.2,NA,NA,NA,NA,"MW","0",NA,NA,0,250,"France",2010,2011,2010.41369863014,2011.08219178082,"2010 Enquête Fecond","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_5568_2012_NA","15-19",5568,NA,NA,NA,NA,13,13,0,NA,NA,NA,NA,"MW","0",NA,NA,0,262,"Djibouti",2012,2012,2012.45901639344,2012.75956284153,"2012 FHS","PAPFAM",0,1,NA,NA,NA,NA,NA,NA
"0_7580_2018_NA","15-19",7580,NA,NA,NA,NA,0.405963358,0.405963358,0,NA,NA,NA,NA,"UW","0",NA,NA,0,268,"Georgia",2018,2018,2018.66575342466,2018.99726027397,"2018 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7579_2018_NA","15-19",7579,NA,NA,NA,NA,0.425467941,0.425467941,0,NA,NA,NA,NA,"UW","0",NA,NA,1,270,"Gambia",2018,2018,2018,2018.32602739726,"2018 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_5434_2005_NA","18-19",5434,"Contraceptive use questions were asked only among women with a partner.","Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,24.5,24.5,0,NA,NA,NA,NA,"PW","+",NA,NA,1,276,"Germany",2005,2005,2005.14246575342,2005.35890410959,"2005 GGS","GGS",0,0,NA,NA,NA,NA,NA,NA
"1_5434_2005_NA","18-19",5434,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,93.3,93.3,0,NA,NA,NA,NA,"MW","+",NA,NA,1,276,"Germany",2005,2005,2005.14246575342,2005.35890410959,"2005 GGS","GGS",0,1,NA,NA,NA,NA,NA,NA
"1_5083_1988_NA","15-19",5083,NA,NA,NA,"Data pertain to fecund women.",48.6,NA,NA,NA,NA,"+",NA,"MW","0",NA,NA,0,28,"Antigua and Barbuda",1988,1988,1988,1988,"1988 CPS","CCPS",0,1,NA,NA,NA,NA,NA,NA
"1_2798_1990_NA","15-19",2798,NA,NA,NA,NA,33.3,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,308,"Grenada",1990,1990,1990,1990,"1990 CCPS","CCPS",0,1,NA,NA,NA,NA,NA,NA
"1_7530_2011_NA","15-19",7530,NA,NA,NA,NA,18.4,4.1,14.3,NA,NA,NA,NA,"MW","0",NA,NA,0,31,"Azerbaijan",2011,2011,2011.58082191781,2011.8301369863,"2011 DHS-NS","National survey",0,1,NA,NA,NA,NA,NA,NA
"0_6003_2013_Data pertain to urban centers with 2,000 or more people.","15-19",6003,NA,NA,"Data pertain to urban centers with 2,000 or more people.",NA,28.4249024909154,28.3974020222316,0.0275004686837596,NA,"Data pertain to urban centers with 2,000 or more people.",NA,NA,"UW","0",NA,NA,0,32,"Argentina",2013,2013,2013.32876712329,2013.49315068493,"2013 ENSSyR","National survey",0,0,NA,NA,NA,NA,NA,NA
"1_6003_2013_Data pertain to urban centers with 2,000 or more people.","15-19",6003,NA,NA,"Data pertain to urban centers with 2,000 or more people.",NA,64.1105144548264,64.1105144548264,0,NA,"Data pertain to urban centers with 2,000 or more people.",NA,NA,"MW","0",NA,NA,0,32,"Argentina",2013,2013,2013.32876712329,2013.49315068493,"2013 ENSSyR","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_2822_1992_NA","18-19",2822,NA,NA,NA,NA,77.7,62.9,14.8,NA,NA,NA,NA,"MW","+",NA,NA,1,348,"Hungary",1992,1993,1992.83333333333,1993.99726027397,"1992-1993 FFS","FFS",0,1,NA,NA,NA,NA,NA,NA
"0_7344_2015_NA","18-19",7344,NA,NA,NA,NA,46.38,46.38,0,NA,NA,NA,NA,"UW","+",NA,NA,1,36,"Australia",2015,2016,2015.5698630137,2016.10109289617,"2015-2016 HILDA","National survey",0,0,NA,NA,NA,NA,NA,NA
"1_7344_2015_NA","18-19",7344,NA,NA,NA,NA,77.15,77.15,0,NA,NA,NA,NA,"MW","+",NA,NA,1,36,"Australia",2015,2016,2015.5698630137,2016.10109289617,"2015-2016 HILDA","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_1878_2002_NA","15-19",1878,NA,NA,NA,"Data pertain to non-pregnant women.",35.632183908046,26.4367816091954,9.19540229885057,NA,NA,"+",NA,"MW","0",NA,NA,0,364,"Iran (Islamic Republic of)",2002,2002,2002.49589041096,2002.99726027397,"2002 SCIH","National survey",0,1,NA,NA,NA,NA,NA,NA
"0_7672_2010_NA","18-19",7672,"Contraceptive use question refers to contraceptive use in the 12 months prior to the survey.",NA,NA,NA,59.7402597402597,59.7402597402597,0,NA,NA,"+",NA,"UW","+",NA,NA,0,372,"Ireland",2010,2010,2010,2010,"2010 ICCP","National survey",0,0,NA,NA,NA,NA,NA,NA
"0_3168_2008_NA","15-19",3168,"Estimated from data reported for all women and married/in-union women.",NA,NA,NA,11.4506929861403,11.1662746745065,0.284418311633774,NA,NA,NA,NA,"UW","0",NA,NA,0,388,"Jamaica",2008,2009,2008.41530054645,2009.32602739726,"2008 RHS","RHS",0,0,NA,NA,NA,NA,NA,NA
"1_3168_2008_NA","15-19",3168,NA,NA,NA,NA,68.4,67.2,1.2,NA,NA,NA,NA,"MW","0",NA,NA,0,388,"Jamaica",2008,2009,2008.41530054645,2009.32602739726,"2008 RHS","RHS",0,1,NA,NA,NA,NA,NA,NA
"0_7680_2018_NA","18-19",7680,NA,NA,NA,NA,11.11,11.11,0,NA,NA,NA,NA,"UW","+",NA,NA,0,398,"Kazakhstan",2018,2018,2018,2018,"2018 GGS","National survey",0,0,NA,NA,NA,NA,NA,NA
"1_7680_2018_NA","18-19",7680,NA,NA,NA,NA,36.36,36.36,0,NA,NA,NA,NA,"MW","+",NA,NA,0,398,"Kazakhstan",2018,2018,2018,2018,"2018 GGS","National survey",0,1,NA,NA,NA,NA,NA,NA
"0_6025_2012_NA","18-19",6025,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,65.8470151217805,65.8470151217805,0,NA,NA,NA,NA,"UW","+",NA,NA,1,40,"Austria",2012,2013,2012.72404371585,2013.4,"2012-2013 GGS","GGS",0,0,NA,NA,NA,NA,NA,NA
"1_6025_2012_NA","18-19",6025,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,74.8920923581629,74.8920923581629,0,NA,NA,NA,NA,"MW","+",NA,NA,1,40,"Austria",2012,2013,2012.72404371585,2013.4,"2012-2013 GGS","GGS",0,1,NA,NA,NA,NA,NA,NA
"1_4548_1979_NA","15-19",4548,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,410,"Republic of Korea",1979,1979,1979,1979,"1979 CPS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_815_1996_Data pertain to nationals of the country.","15-19",815,NA,NA,"Data pertain to nationals of the country.",NA,21,17.3,3.7,NA,"Data pertain to nationals of the country.",NA,NA,"MW","0",NA,NA,0,414,"Kuwait",1996,1996,1996,1996,"1996 FHS","GFHS",0,1,NA,NA,NA,NA,NA,NA
"1_2416_2004_NA","15-19",2416,NA,NA,NA,NA,22.3,13,9.3,NA,NA,NA,NA,"MW","0",NA,NA,0,422,"Lebanon",2004,2004,2004.25956284153,2004.9043715847,"2004 FHS","PAPFAM",0,1,NA,NA,NA,NA,NA,NA
"1_2856_1995_NA","18-19",2856,NA,NA,NA,NA,50.0583430571762,43.4072345390899,6.65110851808635,NA,NA,NA,NA,"MW","+",NA,NA,1,428,"Latvia",1995,1995,1995.66575342466,1995.8301369863,"1995 FFS","FFS",0,1,NA,NA,NA,NA,NA,NA
"1_757_1995_NA","15-19",757,NA,NA,NA,NA,16.7,0,16.7,NA,NA,NA,NA,"MW","0",NA,NA,0,434,"Libya",1995,1995,1995,1995,"1995 MCH","PAPCHILD",0,1,NA,NA,NA,NA,NA,NA
"1_2777_1988_NA","15-19",2777,NA,NA,NA,"Data pertain to fecund women.",40.7,38.9906,1.7094,NA,NA,"+",NA,"MW","0",NA,NA,0,44,"Bahamas",1988,1988,1988,1988,"1988 CCPS","CCPS",0,1,NA,NA,NA,NA,NA,NA
"0_5438_2006_NA","18-19",5438,"Contraceptive use questions were asked only among women with a partner.","Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,9.7,9.7,0,NA,NA,NA,NA,"PW","+",NA,NA,1,440,"Lithuania",2006,2006,2006.24657534247,2006.99452054795,"2006 GGS","GGS",0,0,NA,NA,NA,NA,NA,NA
"1_5438_2006_NA","18-19",5438,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,63.2,36.8,26.3,NA,NA,NA,NA,"MW","+",NA,NA,1,440,"Lithuania",2006,2006,2006.24657534247,2006.99452054795,"2006 GGS","GGS",0,1,NA,NA,NA,NA,NA,NA
"1_5770_2014_NA","15-19",5770,NA,NA,NA,NA,24.4,20.5,3.9,NA,NA,NA,NA,"MW","0",NA,NA,0,458,"Malaysia",2014,2014,2014.66575342466,2015.08219178082,"2014 PFS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_181_1995_Data pertain to nationals of the country.","15-19",181,NA,NA,"Data pertain to nationals of the country.",NA,32.6,11.7,20.9,NA,"Data pertain to nationals of the country.",NA,NA,"MW","0",NA,NA,0,48,"Bahrain",1995,1995,1995,1995,"1995 FHS","GFHS",0,1,NA,NA,NA,NA,NA,NA
"1_5970_2014_NA","15-19",5970,NA,NA,NA,NA,59.1,31.8,27.3,NA,NA,NA,NA,"MW","0",NA,NA,0,480,"Mauritius",2014,2014,2014.49589041096,2014.74520547945,"2014 CPS","CPS",0,1,NA,NA,NA,NA,NA,NA
"0_7709_2018_NA","15-19",7709,NA,NA,NA,NA,7.3527,7.18534,0.16736,NA,NA,NA,NA,"UW","0",NA,NA,0,484,"Mexico",2018,2018,2018.61369863014,2018.75890410959,"2018 ENADID","National survey",0,0,NA,NA,NA,NA,NA,NA
"1_7709_2018_NA","15-19",7709,NA,NA,NA,NA,53.52138,51.18511,2.33627,NA,NA,NA,NA,"MW","0",NA,NA,0,484,"Mexico",2018,2018,2018.61369863014,2018.75890410959,"2018 ENADID","National survey",0,1,NA,NA,NA,NA,NA,NA
"0_5806_2015_NA","15-19",5806,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"UW","0",NA,NA,0,51,"Armenia",2015,2016,2015.91506849315,2016.32786885246,"2015 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_4986_2012_NA","15-19",4986,NA,NA,NA,NA,13.36875874,8.770293098,4.598465646,NA,NA,NA,NA,"UW","0",NA,NA,1,52,"Barbados",2012,2012,2012.3306010929,2012.8306010929,"2012 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_6086_2016_NA","15-19",6086,NA,NA,NA,NA,0.0537313102042985,0.0537313102042985,0,NA,NA,NA,NA,"UW","0",NA,NA,0,524,"Nepal",2016,2017,2016.41530054645,2017.08219178082,"2016 DHS","DHS",0,0,1.005659934,NA,NA,0.00054,0,0
"0_6009_2013_NA","18-19",6009,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,"UW","+",NA,NA,1,528,"Netherlands",2013,2013,2013.49589041096,2013.74794520548,"2013 FFS","GGS",0,0,NA,NA,NA,NA,NA,NA
"1_6009_2013_NA","18-19",6009,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,"MW","+",NA,NA,1,528,"Netherlands",2013,2013,2013.49589041096,2013.74794520548,"2013 FFS","GGS",0,1,NA,NA,NA,NA,NA,NA
"0_5450_2013_NA","15-19",5450,"Estimated from data reported for all women and married/in-union women.","Traditional methods include folk methods.",NA,NA,6.55111111111111,5.05422222222222,1.49688888888889,NA,NA,NA,NA,"UW","0",NA,"Including folk methods.",0,548,"Vanuatu",2013,2013,2013,2013,"2013 DHS-NS","National survey",0,0,NA,NA,NA,NA,NA,NA
"1_5450_2013_NA","15-19",5450,NA,"Traditional methods include folk methods.",NA,NA,28,25.6,2.4,NA,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,548,"Vanuatu",2013,2013,2013,2013,"2013 DHS-NS","National survey",0,1,NA,NA,NA,NA,NA,NA
"0_5569_2011_NA","15-19",5569,"Estimated from data reported for all women and married/in-union women.",NA,NA,NA,1.40384997516145,1.1956780923994,0.208171882762047,NA,NA,NA,NA,"UW","0",NA,NA,0,558,"Nicaragua",2011,2012,2011.41369863014,2012.90710382514,"2011-2012 NDHS","National survey",0,0,NA,NA,NA,NA,NA,NA
"0_5427_2008_NA","18-19",5427,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,42.3,42.3,0,NA,NA,NA,NA,"UW","+",NA,NA,1,56,"Belgium",2008,2010,2008.08469945355,2010.41095890411,"2008-2010 GGS","GGS",0,0,NA,NA,NA,NA,NA,NA
"1_9021_2018_Excluding some areas in the Balochistan province.","15-19",9021,NA,NA,"Excluding some areas in the Balochistan province.",NA,5,NA,NA,NA,"Excluding some areas in the Balochistan province.",NA,NA,"MW","0",NA,NA,0,586,"Pakistan",2018,2019,2018.58082191781,2019.49315068493,"2018-2019 LSMS","LSMS",0,1,NA,NA,NA,NA,NA,NA
"0_7724_2014_NA","15-19",7724,"Estimated from data reported for all women and married/in-union women.",NA,NA,NA,14.4170340997816,14.0930940704805,0.323940029301073,NA,NA,NA,NA,"UW","0",NA,NA,0,591,"Panama",2014,2015,2014.65753424658,2015.91232876712,"2014-2015 RHS","RHS",0,0,NA,NA,NA,NA,NA,NA
"0_7725_2018_NA","15-19",7725,"Estimated from data reported for all women and married/in-union women.","Traditional methods include folk methods.",NA,NA,9.12866245399525,7.41546543943906,1.71319701455619,NA,NA,NA,NA,"UW","0",NA,"Including folk methods.",0,604,"Peru",2018,2018,2018.08493150685,2018.95616438356,"2018 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_7427_2010_NA","18-19",7427,NA,"Modern methods exclude female and male sterilisation.",NA,NA,7.2,7.2,0,NA,NA,NA,NA,"UW","+",NA,NA,1,616,"Poland",2010,2011,2010.8,2011.15890410959,"2010-2011 GGS","GGS",0,0,NA,NA,NA,NA,NA,NA
"1_7427_2010_NA","18-19",7427,NA,"Modern methods exclude female and male sterilisation.",NA,NA,60,53.3,6.7,NA,NA,NA,NA,"MW","+",NA,NA,1,616,"Poland",2010,2011,2010.8,2011.15890410959,"2010-2011 GGS","GGS",0,1,NA,NA,NA,NA,NA,NA
"1_2943_2005_NA","15-19",2943,NA,NA,NA,"Data pertain to sexually active, non-pregnant women.",72.822966507177,NA,NA,NA,NA,NA,NA,"SA","0",NA,NA,0,620,"Portugal",2005,2006,2005,2006,"2005-2006 HS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_2729_1982_NA","15-19",2729,NA,NA,NA,NA,40.6,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,630,"Puerto Rico",1982,1982,1982,1982,"1982 FFPA","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_671_1998_Data pertain to nationals of the country.","15-19",671,NA,NA,"Data pertain to nationals of the country.",NA,9.1,9.1,0,NA,"Data pertain to nationals of the country.",NA,NA,"MW","0",NA,NA,0,634,"Qatar",1998,1998,1998,1998,"1998 FHS","GFHS",0,1,NA,NA,NA,NA,NA,NA
"0_4989_2010_NA","15-19",4989,NA,NA,NA,NA,0.232071289,0.232071289,0,NA,NA,NA,NA,"UW","0",NA,NA,1,64,"Bhutan",2010,2010,2010.24657534247,2010.64383561644,"2010 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"1_201_1993_NA","15-19",201,NA,NA,NA,NA,39.9,6.5,33.4,NA,NA,NA,NA,"MW","0",NA,NA,1,642,"Romania",1993,1993,1993,1993,"1993 RHS","RHS",0,1,NA,NA,NA,NA,NA,NA
"0_4974_2004_NA","18-19",4974,"Contraceptive use questions were asked only among women with a partner.","Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,2,2,0,NA,NA,NA,NA,"PW","+",NA,NA,1,643,"Russian Federation",2004,2004,2004,2004,"2004 GGP","GGS",0,0,NA,NA,NA,NA,NA,NA
"1_5551_2011_NA","15-19",5551,NA,NA,NA,NA,50,42,8,NA,NA,NA,NA,"MW","0",NA,NA,0,643,"Russian Federation",2011,2011,2011,2011,"2011 RHS","RHS",0,1,NA,NA,NA,NA,NA,NA
"1_2748_1984_NA","15-19",2748,NA,NA,NA,NA,30.4,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,659,"Saint Kitts and Nevis",1984,1984,1984,1984,"1984 CPS","CPS",0,1,NA,NA,NA,NA,NA,NA
"0_5027_2011_NA","15-19",5027,NA,NA,NA,NA,16.4931091,15.02465783,1.468451274,NA,NA,NA,NA,"UW","0",NA,NA,1,662,"Saint Lucia",2011,2012,2011,2012,"2012 MICS","MICS",0,0,0.241763449,0.719885833,0.284161106,0.026344285,0.010303462,0.019906515
"1_2789_1988_NA","15-19",2789,NA,NA,NA,"Data pertain to fecund women.",44.4,NA,NA,NA,NA,"+",NA,"MW","0",NA,NA,0,670,"Saint Vincent and the Grenadines",1988,1988,1988,1988,"1988 CCPS","CCPS",0,1,NA,NA,NA,NA,NA,NA
"0_7485_2016_NA","15-19",7485,"Estimated from data reported for all women and married/in-union women.",NA,NA,NA,4.80870235495615,3.56527226133556,1.24343009362059,NA,NA,NA,NA,"UW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",2016,2016,2016.33606557377,2016.74590163934,"2016 DHS","National survey",0,0,NA,NA,NA,NA,NA,NA
"1_7485_2016_NA","15-19",7485,NA,NA,NA,NA,45.7,32.3,13.5,NA,NA,NA,NA,"MW","0",NA,NA,0,68,"Bolivia (Plurinational State of)",2016,2016,2016.33606557377,2016.74590163934,"2016 DHS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_7336_2016_Data pertain to nationals of the country.","15-19",7336,NA,NA,"Data pertain to nationals of the country.",NA,8.11919310287101,6.49535448229681,1.6238386205742,NA,"Data pertain to nationals of the country.",NA,NA,"MW","0",NA,NA,1,682,"Saudi Arabia",2016,2016,2016.32513661202,2016.43169398907,"2016 DS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_2296_2006_NA","15-19",2296,NA,NA,NA,NA,32.33330809,11.54055896,20.79274913,NA,NA,NA,NA,"MW","0",NA,NA,1,70,"Bosnia and Herzegovina",2006,2006,2006.36712328767,2006.52054794521,"2006 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"0_4990_2011_NA","15-19",4990,NA,NA,NA,NA,1.643855104,1.333051973,0.310803131,NA,NA,NA,NA,"UW","0",NA,NA,0,70,"Bosnia and Herzegovina",2011,2012,2011.83287671233,2012.24590163934,"2011-2012 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"1_9030_2018_NA","15-19",9030,NA,NA,NA,NA,35.1252106910667,30.5891014836356,4.53610920743114,NA,NA,NA,NA,"MW","0",NA,NA,1,704,"Viet Nam",2018,2019,2018.32876712329,2018.38356164384,"Annual APC","National survey",0,1,NA,NA,NA,NA,NA,NA
